date	hour	visits	dow	month	day	year	deals	branded_imps	branded_clicks	nonbranded_imps	nonbranded_clicks	raw_imps	est_unc_imps	daypart	channel	kre8.visits	channel_count
2014-06-21	20	298	Saturday	6	21	2014	0	25	3	1134	16	99000	18350	WKD PRIME SA-SU	Headline News-LOCAL:Logo-LOCAL	15	2
2014-06-21	21	247	Saturday	6	21	2014	0	18	3	817	14	10000	5000	WKD PRIME SA-SU	Logo-LOCAL	4	1
2014-06-21	22	158	Saturday	6	21	2014	0	14	3	652	12	112000	42000	WKD PRIME SA-SU	Do It Yourself-LOCAL:ESPN2-LOCAL	15	2
2014-06-21	23	136	Saturday	6	21	2014	0	9	1	416	7	60000	23850	LATE FRINGE  M-SU	Do It Yourself-LOCAL:ESPN2-LOCAL	17	2
2014-06-22	0	62	Sunday	6	22	2014	0	4	1	166	3	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	24	1
2014-06-22	1	77	Sunday	6	22	2014	0	3	1	155	3	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	14	1
2014-06-22	2	55	Sunday	6	22	2014	0	3	0	113	0	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	8	1
2014-06-22	3	60	Sunday	6	22	2014	0	4	1	183	3	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	7	1
2014-06-22	4	93	Sunday	6	22	2014	0	10	1	439	8	0	0	NA	NA	0	0
2014-06-22	5	161	Sunday	6	22	2014	0	18	4	786	24	0	0	NA	NA	0	0
2014-06-22	6	212	Sunday	6	22	2014	0	24	2	1062	15	49000	29400	WKD DAY SA-SU	Oprah Winfrey Network-LOCAL	6	1
2014-06-22	7	313	Sunday	6	22	2014	0	34	5	1499	34	0	0	NA	NA	0	0
2014-06-22	8	332	Sunday	6	22	2014	0	39	6	1730	41	130000	75600	WKD DAY SA-SU	Cooking Channel-LOCAL:Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL	44	3
2014-06-22	9	423	Sunday	6	22	2014	0	42	6	1865	36	101000	40400	WKD DAY SA-SU	Biography-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL	54	3
2014-06-22	10	369	Sunday	6	22	2014	0	41	7	1812	46	148000	52400	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL	57	2
2014-06-22	11	412	Sunday	6	22	2014	0	40	5	1756	29	113000	44000	WKD DAY SA-SU	Cooking Channel-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	52	3
2014-06-22	12	377	Sunday	6	22	2014	0	41	6	1825	39	157000	70850	WKD DAY SA-SU	Cooking Channel-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	113	4
2014-06-22	13	403	Sunday	6	22	2014	0	44	7	1940	42	27000	10800	WKD DAY SA-SU	Nat Geo Wild-LOCAL	39	1
2014-06-22	14	374	Sunday	6	22	2014	0	47	6	2063	38	184000	63200	WKD DAY SA-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:The Weather Channel-LOCAL	102	3
2014-06-22	15	428	Sunday	6	22	2014	0	43	8	1922	47	64000	27200	WKD DAY SA-SU	Biography-LOCAL:Cooking Channel-LOCAL:Logo-LOCAL	90	3
2014-06-22	16	400	Sunday	6	22	2014	0	43	7	1907	47	205000	39850	WKD DAY SA-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL	55	3
2014-06-22	17	367	Sunday	6	22	2014	0	48	8	2142	51	0	0	NA	NA	0	0
2014-06-22	18	390	Sunday	6	22	2014	0	50	10	2227	60	127000	35900	WKD DAY SA-SU	Biography-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	100	3
2014-06-22	19	379	Sunday	6	22	2014	0	48	7	2124	43	50000	7500	WKD DAY SA-SU	Headline News-LOCAL	36	1
2014-06-22	20	310	Sunday	6	22	2014	0	35	5	1562	30	0	0	NA	NA	0	0
2014-06-22	21	279	Sunday	6	22	2014	0	26	4	1143	22	10000	5000	WKD PRIME SA-SU	Logo-LOCAL	26	1
2014-06-22	22	177	Sunday	6	22	2014	0	17	1	742	8	10000	5000	WKD PRIME SA-SU	Logo-LOCAL	19	1
2014-06-22	23	117	Sunday	6	22	2014	0	11	1	475	8	0	0	NA	NA	0	0
2014-06-23	0	76	Monday	6	23	2014	0	3	0	202	4	124000	22100	LATE FRINGE  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL	31	3
2014-06-23	1	59	Monday	6	23	2014	0	3	1	197	6	44000	17600	LATE FRINGE  M-SU	National Geographic-LOCAL	6	1
2014-06-23	2	53	Monday	6	23	2014	0	4	0	246	4	0	0	NA	NA	0	0
2014-06-23	3	67	Monday	6	23	2014	0	6	1	335	7	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	1	1
2014-06-23	4	111	Monday	6	23	2014	0	14	3	817	20	0	0	NA	NA	0	0
2014-06-23	5	193	Monday	6	23	2014	0	25	3	1470	25	0	0	NA	NA	0	0
2014-06-23	6	219	Monday	6	23	2014	0	47	5	2744	42	79000	28800	MORNING  M-F	Animal Planet-LOCAL:Biography-LOCAL:Oprah Winfrey Network-LOCAL	3	3
2014-06-23	7	348	Monday	6	23	2014	0	64	7	3687	58	2e+05	61200	MORNING  M-F	Animal Planet-LOCAL:Biography-LOCAL:Biography-LOCAL:Bravo-LOCAL:Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL:The Weather Channel-LOCAL	30	7
2014-06-23	8	482	Monday	6	23	2014	0	70	10	4085	76	77000	43200	MORNING  M-F	Biography-LOCAL:Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	25	4
2014-06-23	9	533	Monday	6	23	2014	0	75	8	4363	65	53000	15700	DAYTIME M-F	Biography-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	18	3
2014-06-23	10	618	Monday	6	23	2014	0	78	8	4513	67	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	17	2
2014-06-23	11	608	Monday	6	23	2014	0	75	8	4345	66	31000	4650	DAYTIME M-F	Headline News-LOCAL	11	1
2014-06-23	12	649	Monday	6	23	2014	0	79	10	4550	79	72000	27600	DAYTIME M-F	Biography-LOCAL:Cooking Channel-LOCAL:Cooking Channel-LOCAL:The Weather Channel-LOCAL	49	4
2014-06-23	13	589	Monday	6	23	2014	0	73	7	4236	60	50000	12300	DAYTIME M-F	ESPN2-LOCAL:The Weather Channel-LOCAL	21	2
2014-06-23	14	559	Monday	6	23	2014	0	64	7	3695	55	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	6	1
2014-06-23	15	471	Monday	6	23	2014	0	55	8	3167	68	33000	10200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL	40	2
2014-06-23	16	471	Monday	6	23	2014	0	58	9	3390	74	0	0	NA	NA	0	0
2014-06-23	17	453	Monday	6	23	2014	0	54	9	3124	74	81000	28950	ACCESS   M-F	Biography-LOCAL:Biography-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL	76	4
2014-06-23	18	518	Monday	6	23	2014	0	50	8	2918	63	84000	17950	ACCESS   M-F	Animal Planet-LOCAL:Biography-LOCAL:ESPN2-LOCAL	23	3
2014-06-23	19	499	Monday	6	23	2014	0	38	6	2204	46	64000	11950	ACCESS   M-F	Animal Planet-LOCAL:ESPN2-LOCAL	12	2
2014-06-23	20	404	Monday	6	23	2014	0	20	4	1148	28	54000	20000	PRIME TIME  M-F	Logo-LOCAL:The Weather Channel-LOCAL	19	2
2014-06-23	21	294	Monday	6	23	2014	0	13	2	756	20	292000	68950	PRIME TIME  M-F	Animal Planet-LOCAL:Headline News-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL:The Weather Channel-LOCAL	64	5
2014-06-23	22	206	Monday	6	23	2014	0	9	1	516	12	354000	109250	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Headline News-LOCAL:Logo-LOCAL:Nat Geo Wild-LOCAL:National Geographic-LOCAL	45	6
2014-06-23	23	143	Monday	6	23	2014	0	6	0	327	4	225000	38700	LATE FRINGE  M-SU	Headline News-LOCAL:Headline News-LOCAL:The Weather Channel-LOCAL	55	3
2014-06-24	0	111	Tuesday	6	24	2014	0	6	1	328	8	181000	43700	LATE FRINGE  M-SU	Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL:The Weather Channel-LOCAL	27	4
2014-06-24	1	88	Tuesday	6	24	2014	0	5	1	242	9	314000	72100	LATE FRINGE  M-SU	Animal Planet-LOCAL:Do It Yourself-LOCAL:Headline News-LOCAL:Headline News-LOCAL:Logo-LOCAL	15	5
2014-06-24	2	73	Tuesday	6	24	2014	0	5	0	265	5	218000	47800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	9	4
2014-06-24	3	99	Tuesday	6	24	2014	0	7	1	386	6	56000	16800	OVERNIGHT  M-SU	The Weather Channel-LOCAL:The Weather Channel-LOCAL	7	2
2014-06-24	4	172	Tuesday	6	24	2014	0	15	2	818	16	190000	32900	OVERNIGHT  M-SU	Bravo-LOCAL:Headline News-LOCAL:Headline News-LOCAL	7	3
2014-06-24	5	245	Tuesday	6	24	2014	0	27	2	1464	21	151000	31250	OVERNIGHT  M-SU	Bravo-LOCAL:Headline News-LOCAL:Logo-LOCAL	5	3
2014-06-24	6	336	Tuesday	6	24	2014	0	45	4	2402	34	118000	36600	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Biography-LOCAL:Oprah Winfrey Network-LOCAL	20	4
2014-06-24	7	366	Tuesday	6	24	2014	0	58	5	3134	47	218000	69600	MORNING  M-F	Animal Planet-LOCAL:Animal Planet-LOCAL:Biography-LOCAL:Biography-LOCAL:Bravo-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	28	7
2014-06-24	8	437	Tuesday	6	24	2014	0	73	8	3906	70	69000	25800	MORNING  M-F	Animal Planet-LOCAL:Oprah Winfrey Network-LOCAL	16	2
2014-06-24	9	502	Tuesday	6	24	2014	0	75	6	4041	55	29000	7100	DAYTIME M-F	ESPN2-LOCAL:Nat Geo Wild-LOCAL	11	2
2014-06-24	10	639	Tuesday	6	24	2014	0	77	8	4109	76	67000	22600	DAYTIME M-F	Biography-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	20	3
2014-06-24	11	678	Tuesday	6	24	2014	0	75	8	4037	74	25000	10000	DAYTIME M-F	National Geographic-LOCAL	0	1
2014-06-24	12	538	Tuesday	6	24	2014	0	74	7	3969	68	20000	6000	DAYTIME M-F	Biography-LOCAL:Biography-LOCAL	15	2
2014-06-24	13	544	Tuesday	6	24	2014	0	69	7	3677	61	20000	10000	DAYTIME M-F	Cooking Channel-LOCAL:Logo-LOCAL	15	2
2014-06-24	14	543	Tuesday	6	24	2014	0	62	7	3297	66	51000	14650	DAYTIME M-F	Cooking Channel-LOCAL:Headline News-LOCAL:Logo-LOCAL	46	3
2014-06-24	15	514	Tuesday	6	24	2014	0	56	6	3026	54	15000	7500	DAYTIME M-F	Cooking Channel-LOCAL	7	1
2014-06-24	16	481	Tuesday	6	24	2014	0	48	5	2587	44	28000	15300	DAYTIME M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL	15	2
2014-06-24	17	480	Tuesday	6	24	2014	0	49	5	2604	50	51000	15300	ACCESS   M-F	Biography-LOCAL:The Weather Channel-LOCAL	16	2
2014-06-24	18	469	Tuesday	6	24	2014	0	48	4	2566	37	70000	19000	ACCESS   M-F	Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	12	3
2014-06-24	19	458	Tuesday	6	24	2014	0	46	5	2449	50	79000	23350	ACCESS   M-F	Biography-LOCAL:ESPN2-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	31	4
2014-06-24	20	386	Tuesday	6	24	2014	0	33	4	1742	33	80000	32000	PRIME TIME  M-F	National Geographic-LOCAL	0	1
2014-06-24	21	278	Tuesday	6	24	2014	0	23	2	1238	22	156000	50150	PRIME TIME  M-F	Do It Yourself-LOCAL:Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	30	4
2014-06-24	22	221	Tuesday	6	24	2014	0	17	2	889	16	221000	53050	PRIME TIME  M-F	Animal Planet-LOCAL:ESPN2-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL	33	4
2014-06-24	23	118	Tuesday	6	24	2014	0	8	1	430	7	0	0	NA	NA	0	0
2014-06-25	0	107	Wednesday	6	25	2014	0	6	1	313	5	85000	39200	LATE FRINGE  M-SU	Do It Yourself-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	15	3
2014-06-25	1	73	Wednesday	6	25	2014	0	4	1	202	6	218000	47800	LATE FRINGE  M-SU	Animal Planet-LOCAL:Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	24	4
2014-06-25	2	59	Wednesday	6	25	2014	0	4	0	206	3	213000	51900	LATE FRINGE  M-SU	Animal Planet-LOCAL:Cooking Channel-LOCAL:Headline News-LOCAL:Logo-LOCAL	11	4
2014-06-25	3	92	Wednesday	6	25	2014	0	7	1	372	10	103000	23850	OVERNIGHT  M-SU	ESPN2-LOCAL:Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	14	4
2014-06-25	4	137	Wednesday	6	25	2014	0	14	2	745	13	1e+05	23600	OVERNIGHT  M-SU	Bravo-LOCAL:Logo-LOCAL	5	2
2014-06-25	5	240	Wednesday	6	25	2014	0	26	3	1350	24	24000	7800	OVERNIGHT  M-SU	ESPN2-LOCAL:Logo-LOCAL	5	2
2014-06-25	6	299	Wednesday	6	25	2014	0	46	5	2447	38	1e+05	33000	MORNING  M-F	Biography-LOCAL:Bravo-LOCAL:Oprah Winfrey Network-LOCAL	11	3
2014-06-25	7	349	Wednesday	6	25	2014	0	59	6	3130	51	147000	58200	MORNING  M-F	Biography-LOCAL:Biography-LOCAL:Bravo-LOCAL:Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	29	6
2014-06-25	8	408	Wednesday	6	25	2014	0	66	6	3462	52	37000	22200	MORNING  M-F	Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL	25	2
2014-06-25	9	480	Wednesday	6	25	2014	0	69	6	3674	53	10000	3000	DAYTIME M-F	Biography-LOCAL	14	1
2014-06-25	10	453	Wednesday	6	25	2014	0	66	7	3485	54	56000	14650	DAYTIME M-F	Headline News-LOCAL:National Geographic-LOCAL	4	2
2014-06-25	11	556	Wednesday	6	25	2014	0	65	6	3460	51	31000	4650	DAYTIME M-F	Headline News-LOCAL	13	1
2014-06-25	12	567	Wednesday	6	25	2014	0	67	6	3560	51	35000	13500	DAYTIME M-F	Biography-LOCAL:Biography-LOCAL:Cooking Channel-LOCAL	54	3
2014-06-25	13	552	Wednesday	6	25	2014	0	65	6	3452	50	64000	19200	DAYTIME M-F	The Weather Channel-LOCAL:The Weather Channel-LOCAL	7	2
2014-06-25	14	530	Wednesday	6	25	2014	0	60	6	3192	49	55000	25000	DAYTIME M-F	Cooking Channel-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL	10	3
2014-06-25	15	463	Wednesday	6	25	2014	0	54	7	2876	54	47000	17100	DAYTIME M-F	Cooking Channel-LOCAL:The Weather Channel-LOCAL	45	2
2014-06-25	16	474	Wednesday	6	25	2014	0	49	5	2615	44	82000	25100	DAYTIME M-F	Animal Planet-LOCAL:Biography-LOCAL:Biography-LOCAL:Do It Yourself-LOCAL:Logo-LOCAL	47	5
2014-06-25	17	439	Wednesday	6	25	2014	0	49	6	2581	47	46000	25400	ACCESS   M-F	Cooking Channel-LOCAL:Do It Yourself-LOCAL	14	2
2014-06-25	18	506	Wednesday	6	25	2014	0	46	6	2454	46	75000	17450	ACCESS   M-F	Animal Planet-LOCAL:ESPN2-LOCAL:Logo-LOCAL	26	3
2014-06-25	19	456	Wednesday	6	25	2014	0	46	6	2430	48	110000	32650	ACCESS   M-F	Biography-LOCAL:ESPN2-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL:The Weather Channel-LOCAL	56	5
2014-06-25	20	378	Wednesday	6	25	2014	0	34	5	1773	43	187000	33950	PRIME TIME  M-F	Animal Planet-LOCAL:Headline News-LOCAL	23	2
2014-06-25	21	280	Wednesday	6	25	2014	0	24	4	1268	29	118000	23600	PRIME TIME  M-F	Animal Planet-LOCAL	24	1
2014-06-25	22	232	Wednesday	6	25	2014	0	15	1	770	11	287000	86100	PRIME TIME  M-F	Animal Planet-LOCAL:Logo-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL:The Weather Channel-LOCAL	47	5
2014-06-25	23	149	Wednesday	6	25	2014	0	9	1	454	8	33000	19800	LATE FRINGE  M-SU	Do It Yourself-LOCAL	7	1
2014-06-26	0	95	Thursday	6	26	2014	0	5	1	270	5	19000	9500	LATE FRINGE  M-SU	Logo-LOCAL	7	1
2014-06-26	1	70	Thursday	6	26	2014	0	4	0	192	3	203000	52500	LATE FRINGE  M-SU	Headline News-LOCAL:Logo-LOCAL:Nat Geo Wild-LOCAL:The Weather Channel-LOCAL:The Weather Channel-LOCAL	10	5
2014-06-26	2	70	Thursday	6	26	2014	0	3	1	159	5	204000	71700	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Cooking Channel-LOCAL:Do It Yourself-LOCAL:Headline News-LOCAL:Logo-LOCAL	12	5
2014-06-26	3	76	Thursday	6	26	2014	0	6	0	305	4	25000	12500	OVERNIGHT  M-SU	Cooking Channel-LOCAL:Logo-LOCAL	3	2
2014-06-26	4	124	Thursday	6	26	2014	0	14	1	739	11	1e+05	19400	OVERNIGHT  M-SU	Bravo-LOCAL:ESPN2-LOCAL	11	2
2014-06-26	5	194	Thursday	6	26	2014	0	26	2	1391	18	1e+05	23600	OVERNIGHT  M-SU	Bravo-LOCAL:Logo-LOCAL	2	2
2014-06-26	6	258	Thursday	6	26	2014	0	41	3	2186	30	118000	34200	MORNING  M-F	Bravo-LOCAL:ESPN2-LOCAL:Oprah Winfrey Network-LOCAL	15	3
2014-06-26	7	364	Thursday	6	26	2014	0	53	4	2801	37	1e+05	33000	MORNING  M-F	Biography-LOCAL:Bravo-LOCAL:Oprah Winfrey Network-LOCAL	15	3
2014-06-26	8	469	Thursday	6	26	2014	0	61	5	3263	47	30000	18000	MORNING  M-F	Oprah Winfrey Network-LOCAL	8	1
2014-06-26	9	381	Thursday	6	26	2014	0	56	6	2982	53	0	0	NA	NA	0	0
2014-06-26	10	383	Thursday	6	26	2014	0	59	5	3125	47	63000	29700	DAYTIME M-F	ESPN2-LOCAL:Oprah Winfrey Network-LOCAL	35	2
2014-06-26	11	419	Thursday	6	26	2014	0	60	5	3197	39	1e+05	20250	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:Headline News-LOCAL	36	5
2014-06-26	12	510	Thursday	6	26	2014	0	63	5	3347	43	58000	20200	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL:National Geographic-LOCAL	17	3
2014-06-26	13	429	Thursday	6	26	2014	0	56	6	2978	52	36000	7150	DAYTIME M-F	Headline News-LOCAL:Logo-LOCAL	27	2
2014-06-26	14	430	Thursday	6	26	2014	0	54	8	2857	65	67000	10050	DAYTIME M-F	ESPN2-LOCAL:ESPN2-LOCAL:Headline News-LOCAL	21	3
2014-06-26	15	489	Thursday	6	26	2014	0	49	4	2622	35	91000	35400	DAYTIME M-F	Biography-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:Oprah Winfrey Network-LOCAL	84	4
2014-06-26	16	427	Thursday	6	26	2014	0	42	5	2234	45	49000	7350	DAYTIME M-F	ESPN2-LOCAL:Headline News-LOCAL	34	2
2014-06-26	17	388	Thursday	6	26	2014	0	41	5	2161	42	81000	24500	ACCESS   M-F	Cooking Channel-LOCAL:Headline News-LOCAL:The Weather Channel-LOCAL	31	3
2014-06-26	18	417	Thursday	6	26	2014	0	40	5	2139	42	106000	22900	ACCESS   M-F	Animal Planet-LOCAL:Headline News-LOCAL:The Weather Channel-LOCAL	37	3
2014-06-26	19	386	Thursday	6	26	2014	0	42	5	2227	43	116000	30000	ACCESS   M-F	Animal Planet-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	16	3
2014-06-26	20	291	Thursday	6	26	2014	0	29	3	1565	24	123000	30350	PRIME TIME  M-F	Headline News-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	24	3
2014-06-26	21	214	Thursday	6	26	2014	0	22	2	1161	14	217000	99150	PRIME TIME  M-F	Headline News-LOCAL:Oprah Winfrey Network-LOCAL:Oprah Winfrey Network-LOCAL	56	3
2014-06-26	22	166	Thursday	6	26	2014	0	13	1	715	12	225000	87800	PRIME TIME  M-F	Animal Planet-LOCAL:Do It Yourself-LOCAL:Oprah Winfrey Network-LOCAL	31	3
2014-06-26	23	113	Thursday	6	26	2014	0	9	1	474	12	52000	19400	LATE FRINGE  M-SU	Logo-LOCAL:The Weather Channel-LOCAL	24	2
2014-06-27	0	79	Friday	6	27	2014	0	5	1	242	5	19000	9500	LATE FRINGE  M-SU	Logo-LOCAL	7	1
2014-06-27	1	76	Friday	6	27	2014	0	3	0	177	3	107000	47350	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Do It Yourself-LOCAL:ESPN2-LOCAL:Logo-LOCAL	11	4
2014-06-27	2	63	Friday	6	27	2014	0	5	1	239	5	173000	41900	LATE FRINGE  M-SU	Headline News-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	8	3
2014-06-27	3	71	Friday	6	27	2014	0	6	0	315	3	64000	15800	OVERNIGHT  M-SU	Animal Planet-LOCAL:ESPN2-LOCAL:Logo-LOCAL	10	3
2014-06-27	4	128	Friday	6	27	2014	0	16	1	822	12	0	0	NA	NA	0	0
2014-06-27	5	174	Friday	6	27	2014	0	29	2	1480	20	0	0	NA	NA	0	0
2014-06-27	6	261	Friday	6	27	2014	0	52	3	2661	23	60000	12000	MORNING  M-F	Bravo-LOCAL	3	1
2014-06-27	7	303	Friday	6	27	2014	0	68	4	3443	34	90000	30000	MORNING  M-F	Bravo-LOCAL:Oprah Winfrey Network-LOCAL	15	2
2014-06-27	8	364	Friday	6	27	2014	0	75	6	3841	52	30000	18000	MORNING  M-F	Oprah Winfrey Network-LOCAL	8	1
2014-06-27	9	436	Friday	6	27	2014	0	72	5	3643	47	18000	2700	DAYTIME M-F	ESPN2-LOCAL	4	1
2014-06-27	10	472	Friday	6	27	2014	0	70	5	3582	47	18000	2700	DAYTIME M-F	ESPN2-LOCAL	3	1
2014-06-27	11	509	Friday	6	27	2014	0	71	6	3590	51	43000	12700	DAYTIME M-F	ESPN2-LOCAL:National Geographic-LOCAL	10	2
2014-06-27	12	496	Friday	6	27	2014	0	73	5	3705	45	48000	15200	DAYTIME M-F	ESPN2-LOCAL:Logo-LOCAL:National Geographic-LOCAL	10	3
2014-06-27	13	477	Friday	6	27	2014	0	68	6	3453	53	110000	41250	DAYTIME M-F	ESPN2-LOCAL:Headline News-LOCAL:Logo-LOCAL:Nat Geo Wild-LOCAL:Oprah Winfrey Network-LOCAL	35	5
2014-06-27	14	429	Friday	6	27	2014	0	54	5	2751	44	63000	29700	DAYTIME M-F	ESPN2-LOCAL:Oprah Winfrey Network-LOCAL	18	2
2014-06-27	15	384	Friday	6	27	2014	0	51	4	2617	36	83000	22500	DAYTIME M-F	Cooking Channel-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:The Weather Channel-LOCAL	53	4
2014-06-27	16	400	Friday	6	27	2014	0	47	5	2394	42	76000	18400	DAYTIME M-F	Animal Planet-LOCAL:The Weather Channel-LOCAL	17	2
2014-06-27	17	387	Friday	6	27	2014	0	40	4	2059	40	24000	14400	ACCESS   M-F	Do It Yourself-LOCAL	19	1
2014-06-27	18	344	Friday	6	27	2014	0	41	4	2063	32	89000	24200	ACCESS   M-F	Animal Planet-LOCAL:Logo-LOCAL:The Weather Channel-LOCAL	35	3
2014-06-27	19	352	Friday	6	27	2014	0	38	4	1915	32	106000	22900	ACCESS   M-F	Animal Planet-LOCAL:Headline News-LOCAL:The Weather Channel-LOCAL	17	3
2014-06-27	20	300	Friday	6	27	2014	0	32	3	1641	27	184000	52850	PRIME TIME  M-F	Headline News-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	26	3
2014-06-27	21	209	Friday	6	27	2014	0	21	1	1056	14	176000	59700	PRIME TIME  M-F	ESPN2-LOCAL:Headline News-LOCAL:Oprah Winfrey Network-LOCAL	44	3
2014-06-27	22	155	Friday	6	27	2014	0	12	1	628	13	142000	59850	PRIME TIME  M-F	ESPN2-LOCAL:Oprah Winfrey Network-LOCAL:The Weather Channel-LOCAL	26	3
2014-06-27	23	123	Friday	6	27	2014	0	10	1	498	9	129000	24300	LATE FRINGE  M-SU	Headline News-LOCAL:The Weather Channel-LOCAL	6	2
2014-06-28	0	96	Saturday	6	28	2014	0	9	2	359	7	19000	9500	LATE FRINGE  M-SU	Logo-LOCAL	2	1
2014-06-28	1	58	Saturday	6	28	2014	0	7	1	288	5	52000	19400	LATE FRINGE  M-SU	Logo-LOCAL:The Weather Channel-LOCAL	7	2
2014-06-28	2	77	Saturday	6	28	2014	0	7	2	265	7	201000	55900	LATE FRINGE  M-SU	Cooking Channel-LOCAL:Headline News-LOCAL:National Geographic-LOCAL:The Weather Channel-LOCAL	15	4
2014-06-28	3	66	Saturday	6	28	2014	0	8	1	325	5	104000	19600	OVERNIGHT  M-SU	Animal Planet-LOCAL:Animal Planet-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL	12	4
2014-06-28	4	189	Saturday	6	28	2014	0	21	3	808	12	40000	8000	OVERNIGHT  M-SU	Animal Planet-LOCAL	1	1
2014-06-28	5	201	Saturday	6	28	2014	0	40	4	1544	18	0	0	NA	NA	0	0
2014-06-28	6	464	Saturday	6	28	2014	0	59	10	2274	45	23000	3450	WKD DAY SA-SU	ESPN2-LOCAL	1	1
2014-06-28	7	774	Saturday	6	28	2014	0	76	12	2912	55	0	0	NA	NA	0	0
2014-06-28	8	545	Saturday	6	28	2014	0	80	12	3085	54	48000	19200	WKD DAY SA-SU	Biography-LOCAL:Cooking Channel-LOCAL	7	2
2014-06-28	9	459	Saturday	6	28	2014	0	83	10	3205	45	139000	37400	WKD DAY SA-SU	Animal Planet-LOCAL:Biography-LOCAL:Cooking Channel-LOCAL	20	3
2014-06-28	10	434	Saturday	6	28	2014	0	79	9	3053	42	91000	18200	WKD DAY SA-SU	Animal Planet-LOCAL	5	1
2014-06-28	11	341	Saturday	6	28	2014	0	78	7	2988	30	74000	14700	WKD DAY SA-SU	Biography-LOCAL:Headline News-LOCAL	8	2
2014-06-28	12	398	Saturday	6	28	2014	0	80	11	3080	53	83000	21450	WKD DAY SA-SU	Biography-LOCAL:ESPN2-LOCAL:The Weather Channel-LOCAL	28	3
2014-06-28	13	345	Saturday	6	28	2014	0	75	9	2901	41	221000	72600	WKD DAY SA-SU	Animal Planet-LOCAL:Cooking Channel-LOCAL:National Geographic-LOCAL:National Geographic-LOCAL	26	4
2014-06-28	14	322	Saturday	6	28	2014	0	66	8	2553	38	205000	52900	WKD DAY SA-SU	Animal Planet-LOCAL:Biography-LOCAL:Cooking Channel-LOCAL:Headline News-LOCAL:Logo-LOCAL	31	5
2014-06-28	15	330	Saturday	6	28	2014	0	62	6	2375	26	206000	69800	WKD DAY SA-SU	Do It Yourself-LOCAL:ESPN2-LOCAL:ESPN2-LOCAL:Headline News-LOCAL:National Geographic-LOCAL	33	5
