year	mo	da	temp	max	min	wdsp	prcp	rain_drizzle	snow_ice_pellets
1946	07	01	66.5	78.4	55	8.3	0	0	0
1946	07	04	71	78.4	61.3	7.1	0	1	0
1946	07	05	76.5	93.4	64.4	5.8	0	0	0
1946	07	08	79.6	91.4	67.3	3.8	0	0	0
1946	07	09	81.1	93.4	72.3	10.0	0	0	0
1946	07	11	70.8	78.4	63.3	15.9	0	0	0
1946	07	12	72	86.4	59	4.4	0	0	0
1946	07	13	77.7	93.4	65.3	8.3	0	0	0
1946	07	15	67.5	78.4	56.3	9.3	0	0	0
1946	07	16	71.2	84.4	64.4	7.7	0	0	0
1946	07	17	74.2	82.4	68	6.8	0	0	0
1946	07	22	71.2	83.3	59.4	3.7	0	0	0
1946	07	24	65.4	73.9	57.9	6.5	0	1	0
1946	07	25	68.5	79.3	59	3.0	0	0	0
1946	07	26	70.2	83.3	56.3	7.1	0	0	0
1946	07	27	73.8	87.4	63	9.0	0	0	0
1946	07	31	75.9	89.4	64.9	8.6	0	0	0
1946	08	04	70.7	83.3	53.4	7.5	0	0	0
1946	08	06	72.2	86.4	58.3	5.4	0	0	0
1946	08	10	64.9	71.1	55.4	12.8	0	0	0
1946	08	11	60.3	73.4	49.3	6.3	0	0	0
1946	08	12	65.8	77.4	55.9	5.6	0	0	0
1946	08	13	67.2	84.4	54	7.9	0	0	0
1946	08	14	67.6	81	57.4	11.5	0	0	0
1946	08	17	78.8	93.4	66.9	9.4	0	0	0
1946	08	18	68.3	86	57	15.8	0	1	0
1946	08	19	64	74.3	57.4	13.8	0	0	0
1946	08	20	67.4	84.4	54	5.6	0	0	0
1946	08	22	66.2	80.4	54	7.1	0	0	0
1946	08	23	68	83.3	55	6.5	0	0	0
1946	08	24	70	83.3	57	6.8	0	0	0
1946	08	25	70.1	83.3	55.4	5.6	0	0	0
1946	08	29	57.3	69.4	45	6.7	0	0	0
1946	08	30	63.2	76.3	52	9.1	0	0	0
1946	08	31	65.8	82.4	51.1	9.3	0	0	0
1946	09	01	58.7	79	46	12.5	0	0	0
1946	09	02	54.9	67.3	46.9	5.2	0	0	0
1946	09	03	58.9	77.4	44.1	4.3	0	0	0
1946	09	04	67.9	85.3	57.4	9.8	0	0	0
1946	09	06	71.5	81.3	60.4	7.4	0	1	0
1946	09	10	60.9	72.3	54.3	13.9	0	1	0
1946	09	11	61	69.1	52.3	7.4	0	0	0
1946	09	12	57.7	69.4	46	6.4	0	0	0
1946	09	15	69.3	82.4	57.9	9.7	0	0	0
1946	09	16	68.8	82.4	58.3	9.4	0	0	0
1946	09	17	71.1	82.4	62.4	11.6	0	0	0
1946	09	18	69.8	80.4	60.4	11.8	0	0	0
1946	09	21	64	77.4	53.1	8.8	0	0	0
1946	09	23	48.7	53.4	42.4	8.7	0	1	0
1946	09	25	50	72.3	36	8.7	0	0	0
1946	09	28	49.4	66	38.3	8.0	0	1	0
1946	10	01	53.2	68.4	41.4	9.7	0	0	0
1946	10	02	59.7	76.3	48	10.9	0	0	0
1946	10	13	40.6	55.4	32.4	4.3	0	0	0
1946	10	16	44.5	59	37	9.8	0	1	0
1946	10	17	40.8	46.4	34	4.8	0	0	0
1946	10	18	41.9	58.3	29.3	6.0	0	0	0
1946	10	19	48.4	60.4	36.3	4.6	0	0	0
1946	10	20	49.7	64.4	37.9	8.6	0	0	0
1946	10	21	56.7	70.3	47.3	9.9	0	0	0
1946	10	22	57.7	67.3	48.4	7.5	0	0	0
1946	10	25	44.9	54.3	38.3	8.1	0	1	0
1946	10	27	44	56.3	37.4	11.1	0	0	0
1946	10	31	45.2	58.3	37.9	7.5	0	0	0
1946	11	01	43.4	50	37	4.8	0	0	0
1946	11	03	43.3	49.3	32.4	10.4	0	0	0
1946	11	04	39	53.4	30.4	6.0	0	0	0
1946	11	05	41.4	57.4	28.4	3.5	0	0	0
1946	11	12	31.4	39.4	25	4.8	0	0	0
1946	11	13	34.5	45.3	28.9	7.5	0	0	0
1946	11	14	36.9	54.3	27	4.9	0	0	0
1946	11	17	21.2	33.4	15.1	9.8	0	0	0
1946	11	18	35.9	44.4	28.9	16.7	0	0	0
1946	11	19	38.6	47.3	30.4	6.8	0	0	0
1946	11	23	19.1	34.3	10.9	7.7	0	0	0
1946	11	25	14.8	28.4	2.3	6.5	0	0	0
1946	11	26	28.7	40.3	21	9.5	0	0	0
1946	11	27	22.2	30.9	15.1	10.1	0	0	0
1946	11	28	29.9	38.3	17.4	11.8	0	0	0
1946	12	02	12.6	29.3	3.4	9.5	0	0	0
1946	12	03	27.6	34.3	21.9	5.3	0	0	0
1946	12	04	31.9	47.3	21.9	5.7	0	0	0
1946	12	11	39.2	52.3	32	9.8	0	0	0
1946	12	12	29.6	48	9.3	12.8	0	0	0
1946	12	13	9.4	14.4	5	16.1	0	0	0
1946	12	14	12.2	19.4	8.1	7.8	0	0	0
1946	12	19	16.1	32.4	3.9	5.8	0	0	0
1946	12	22	25.6	32.4	23	8.5	0	0	0
1946	12	23	23.3	32.4	14	14.3	0	0	0
1946	12	24	19.5	25.3	11.3	10.0	0	0	0
1946	12	30	-6.1	4.3	-13.7	5.7	0	0	0
1946	04	27	46.3	61.3	31.3	7.0	0.02	0	0
1946	06	28	76.5	88	68.4	6.5	0.02	1	0
1946	07	29	77.8	89.4	68.4	4.8	0.02	1	0
1946	02	18	21.3	38.3	10.9	10.3	0.04	0	0
1946	03	22	46.1	57.9	37.4	15.4	0.04	1	0
1946	05	04	51.1	62.1	44.4	5.4	0.04	1	0
1946	05	14	58.9	69.4	44.4	12.7	0.04	1	0
1946	06	14	71.4	86.4	58.3	7.3	0.04	0	0
1946	07	20	72.3	81.3	62.1	6.8	0.04	0	0
1946	08	07	72	82.9	64	10.9	0.04	1	0
1946	09	26	61.8	73.4	51.1	6.9	0.04	1	0
1946	10	03	62.4	70.3	54.3	10.8	0.04	1	0
1946	10	07	45.9	55.4	41.4	9.0	0.04	1	0
1946	05	02	62.4	75.9	53.1	12.6	99.99	1	0
1946	05	03	59.4	66.4	53.4	9.7	99.99	1	0
1946	05	07	48.9	61.3	40.3	9.2	99.99	1	0
1946	05	10	47.2	62.1	31.3	11.9	99.99	1	0
1946	05	19	53.7	61.3	46.4	7.0	99.99	1	0
1946	07	02	69.7	80.4	60.1	3.4	99.99	1	0
1946	08	01	77.2	86.4	71.1	10.3	99.99	1	0
1946	08	05	71.5	85.3	62.1	3.4	99.99	1	0
1946	08	16	77.3	95.4	64	7.2	99.99	1	0
1946	09	13	56.7	63.3	49.3	10.9	99.99	1	0
1946	01	04	29.7	38.3	24.1	8.7	0.01	1	0
1946	01	05	35.3	37	33.1	6.1	0.59	1	0
1946	02	05	37	45.3	34	14.6	0.43	1	0
1946	03	15	44.1	48.9	41.4	9.6	0.16	1	0
1946	03	17	42.2	50	37.4	12.2	0.24	1	0
1946	03	18	42.2	56.3	36	11.4	0.01	1	0
1946	03	25	52.4	61.3	46.4	6.9	0.35	1	0
1946	05	20	50.1	58.3	44.4	7.3	0.12	1	0
1946	05	24	51.4	63	44.1	12.8	0.12	1	0
1946	06	20	51	54.3	48	9.0	0.12	1	0
1946	07	18	75.2	83.3	71.1	6.1	0.2	1	0
1946	08	27	67.8	73.9	53.4	8.5	0.35	1	0
1946	09	05	72.5	80.1	64.4	12.9	2.56	1	0
1946	09	09	60.4	72.3	55.4	7.8	0.98	1	0
1946	09	19	61.7	73.9	51.4	9.2	0.91	1	0
1946	10	04	55.3	64.4	48.4	5.1	0.39	1	0
1946	10	10	54.2	61	44.4	7.1	0.79	1	0
1946	10	29	48.2	70.3	43	7.8	0.08	1	0
1946	11	07	43.7	48	36.3	9.2	0.39	1	0
1946	01	01	-2.4	14.4	-12.6	4.6	0	0	0
1946	01	06	29.7	34	25.3	14.5	0	1	0
1946	01	10	22.2	39.4	13.3	5.8	0	0	0
1946	03	13	45.6	63.3	36.3	6.9	0	0	0
1946	05	18	49.8	57.4	43.3	6.0	0	1	0
1946	05	21	53.4	71.4	37.4	4.9	0	0	0
1946	05	25	54.2	69.4	45	7.8	0	1	0
1946	05	26	62.9	80.4	45.3	2.3	0	0	0
1946	05	27	69	86.4	51.4	3.2	0	0	0
1946	06	03	56.3	71.4	41	3.6	0	0	0
1946	06	16	74.7	83.3	70	11.0	0	0	0
1946	06	26	69.7	83.3	58.3	5.9	0	0	0
1946	06	30	72.6	81.3	60.4	6.8	0	1	0
1946	07	19	74.6	82.4	67.3	7.7	0	1	0
1946	07	21	68.1	78.4	58.3	5.3	0	1	0
1946	07	28	76.1	90.3	63.3	6.7	0	0	0
1946	07	30	74.2	86.4	66.9	7.2	0	1	0
1946	08	03	76.8	86	64.4	6.3	0	0	0
1946	08	08	75.9	91.4	63.3	8.7	0	0	0
1946	08	15	70.5	85.3	63.3	8.9	0	0	0
1946	08	28	55.2	62.4	50	11.6	0	1	0
1946	09	20	56.1	70.3	45	7.5	0	1	0
1946	09	29	46.5	60.4	34.3	4.8	0	0	0
1946	09	30	50.8	65.3	37	5.0	0	0	0
1946	10	08	53.4	58.3	42.4	8.4	0	1	0
1946	10	09	50.4	71.4	37	3.0	0	0	0
1946	10	14	48.8	65.3	37.9	6.6	0	0	0
1946	11	02	43.2	52.3	32.4	5.2	0	0	0
1946	11	11	35.7	40.3	29.3	6.2	0	0	0
1946	11	20	37.5	50.4	30.4	6.0	0	0	0
1946	12	05	33.2	39	28.9	4.4	0	0	0
1946	12	06	34.3	43.3	30	9.1	0	0	0
1946	12	07	35.8	43	30.4	5.2	0	0	0
1946	12	31	-11.9	0.3	-22	6.9	0	0	0
1946	03	12	41.3	48.4	37	7.3	0.04	1	0
1946	03	14	44.7	55.9	37	6.3	0.04	1	0
1946	03	16	44.6	52.3	41	13.1	0.04	1	0
1946	03	21	51.8	62.4	44.1	9.2	0.04	1	0
1946	05	31	55.1	75	39.4	11.4	0.04	1	0
1946	02	04	25.1	36.3	17.1	17.7	99.99	1	0
1946	06	12	66.5	80.1	58.3	4.4	99.99	1	0
1946	08	02	76.9	86.4	70	6.0	99.99	1	0
1946	12	08	42.7	48.4	36.3	7.2	99.99	1	0
1946	12	09	36.5	45	33.1	6.9	99.99	1	0
1946	12	10	33	38.3	29.3	7.9	99.99	1	0
1946	01	19	11.5	23	6.1	14.0	0.12	0	1
1946	01	23	23.2	33.4	14.4	7.5	0.12	1	1
1946	01	27	6.7	23.4	-7.1	7.9	0.01	0	1
1946	01	31	5.3	18	-3.6	16.9	0.01	0	1
1946	02	01	7.2	13.3	-7.6	8.9	0.01	0	1
1946	02	06	18.5	35.1	5.4	23.6	0.2	0	1
1946	02	12	19	23.4	8.4	10.9	0.08	0	1
1946	02	20	15.3	26.4	5	10.7	0.01	0	1
1946	02	21	27.8	36.3	21	10.6	0.12	0	1
1946	02	25	23.9	31.3	19.9	11.2	0.01	0	1
1946	02	26	22	26.1	14.4	15.2	0.24	0	1
1946	02	27	14.3	21	5.4	8.3	0.01	0	1
1946	03	05	27.8	33.4	23.4	7.6	0.2	0	1
1946	10	11	41.6	48	34.3	16.5	0.16	1	1
1946	11	09	35.7	38.3	30.9	6.7	0.08	0	1
1946	11	10	33.5	37.4	32	11.1	0.2	0	1
1946	11	24	29.6	34.3	13.3	8.4	0.16	1	1
1946	12	20	24.7	33.4	19.9	9.1	0.01	0	1
1946	12	25	22.5	35.4	10.9	8.2	0.01	0	1
1946	12	28	18.6	23	6.4	9.6	0.16	0	1
1946	12	29	6.8	14	-9.6	12.1	0.08	0	1
1946	01	20	12.7	16.3	-3.6	10.7	0	0	1
1946	01	24	12.3	26.1	3	12.8	0	0	1
1946	01	28	21.5	28.4	16	12.4	0	0	1
1946	02	07	9.7	23.4	1.9	11.8	0	0	1
1946	02	13	7.9	17.4	-2	7.3	0	0	1
1946	02	19	32.1	36	13.3	14.5	0	1	1
1946	02	22	28.6	35.1	24.1	8.4	0	0	1
1946	03	07	30.6	37.4	24.4	6.2	0	0	1
1946	10	12	34.2	39.4	30.4	8.3	0	0	1
1946	11	22	12.4	17.4	8.1	20.6	0	0	1
1946	11	30	26.3	30.4	21.9	5.5	0	0	1
1946	12	17	4.3	8.1	-2.6	20.5	0	0	1
1946	12	26	11.1	28	1	9.2	0	0	1
1946	11	08	37.8	40.3	36	15.6	0.02	1	1
1946	11	21	37.4	49.3	12.4	18.1	0.02	1	1
1946	11	29	19.2	28	14	5.3	0.02	0	1
1946	12	21	28.4	31.3	25.3	7.1	0.02	0	1
1946	11	16	36.5	52	19.4	14.5	0.04	1	1
1946	12	15	17.5	22.3	16	4.9	0.04	0	1
1946	01	02	17	25.3	8.1	4.5	99.99	0	1
1946	01	07	24.8	28.9	20.3	9.0	99.99	0	1
1946	01	12	12.8	28.9	-1.7	16.1	99.99	0	1
1946	01	13	0.3	19.4	-7.6	9.2	99.99	0	1
1946	01	14	16.9	22.3	3.4	10.1	99.99	0	1
1946	01	21	-3.3	3	-9.6	12.3	99.99	0	1
1946	01	25	17.2	27.3	0	13.9	99.99	0	1
1946	02	08	18.5	23.4	4.3	13.9	99.99	0	1
1946	02	14	4.8	12.4	-9.6	17.7	99.99	0	1
1946	03	10	26	33.4	18.3	9.6	99.99	0	1
1946	12	01	13.4	28	0	11.7	99.99	0	1
1946	12	18	3.9	13.3	-2.9	7.6	99.99	0	1
1946	01	30	30.3	34	7.3	11.4	0.12	1	1
1946	12	16	22.8	34.3	5.4	15.9	0.08	1	1
1946	12	27	21.1	28.4	12.9	12.3	0.31	1	1
1946	02	23	28	36.3	23.4	9.1	0	0	1
1946	05	12	36.5	52.3	28.4	8.2	0	1	1
1946	04	04	37.4	46	32.4	18.5	0.02	1	1
1946	03	06	32.4	37.4	28.9	13.4	0.04	1	1
1946	01	03	19.9	30.4	8.1	4.8	99.99	0	1
1946	01	09	23.7	26.1	14.4	8.3	99.99	0	1
1946	01	11	28.2	32.4	19.4	9.0	99.99	0	1
1959	01	02	13.5	27	-2.6	13.4	0.04	0	1
1959	01	03	-4.2	0	-10.7	10.1	0	0	0
1959	01	04	-8.2	3.4	-15.7	7.0	0	0	0
1959	01	05	0.3	18.3	-7.6	5.6	0	0	0
1959	01	06	8	16.3	2.3	11.2	0	0	0
1959	01	08	16.2	23.4	5.4	4.8	0	0	1
1959	01	11	20.7	29.3	15.4	8.9	0	0	0
1959	01	13	29.4	43.3	21.4	7.0	0	0	0
1959	01	14	32.7	41.4	16.3	7.6	0	0	1
1959	01	18	5.1	26.4	-6.7	8.0	0	0	1
1959	01	22	-0.1	5	-8.7	13.8	0	0	1
1959	01	25	10.8	17.1	4.3	9.9	0.04	0	1
1959	01	26	10.2	18.3	4.3	6.1	0	0	1
1959	01	27	11.5	27.3	1.4	8.4	0	0	0
1959	01	30	9.5	23	-4.7	12.6	0	0	0
1959	02	01	0	14.4	-8.7	4.8	0	0	0
1959	02	02	7.9	27.3	-3.6	10.2	0	0	0
1959	02	03	20	24.4	5.4	15.8	0.01	0	1
1959	02	05	5.2	12	-4.7	11.3	0	0	1
1959	02	07	13	22.3	7.3	11.1	0	0	1
1959	02	08	8.8	17.4	1.4	12.4	0.04	0	1
1959	02	10	16.8	19.9	8.4	14.7	0.31	0	1
1959	02	15	19.3	31.3	8.4	9.6	0	0	0
1959	02	17	18.3	20.3	10.4	8.7	0	0	1
1959	02	18	7.5	18	-3.6	12.2	0	0	0
1959	02	19	-1.4	11.3	-10.7	9.9	0	0	0
1959	02	21	20.5	37.4	9.3	8.2	0	0	0
1959	02	22	27.5	44.4	17.4	4.8	0	0	0
1959	02	24	28.4	40.3	16.3	6.5	0	0	0
1959	03	01	32.5	43.3	24.4	9.2	0	0	0
1959	03	04	24.8	35.4	15.4	7.7	0	0	0
1959	03	05	27.2	32	23.4	8.6	0.08	0	1
1959	03	06	25.6	33.4	22.3	19.7	0.01	0	1
1959	03	08	30.4	33.4	23.4	6.0	0.08	0	1
1959	03	12	33.3	40.3	28.4	7.1	0.04	0	1
1959	03	14	38.6	48	30.4	5.2	0	0	0
1959	03	15	27.7	39.9	17.4	18.7	0	0	0
1959	03	16	22.1	29.3	16.3	13.7	0.01	0	1
1959	03	17	21.3	37.4	11.3	8.9	0	0	0
1959	03	19	45	56.3	36.3	9.2	0	0	0
1959	03	20	37.8	52	19.4	9.4	0	0	0
1959	03	21	19.7	34	7.3	13.2	0	0	0
1959	03	23	44.7	68.4	31.3	4.4	0	0	0
1959	03	24	48.2	63	36.3	10.9	0	0	0
1959	03	27	40.6	57.4	25.3	6.6	0	0	0
1959	03	29	40.3	54.3	28.4	10.3	0	0	0
1959	04	01	44	57.4	34.3	6.2	0	0	0
1959	04	05	53.9	69.1	38.3	16.4	0	0	0
1959	04	07	54.5	64	37.4	16.7	0	0	0
1959	04	08	36	51.1	31.3	14.4	0	0	1
1959	04	10	38.2	48.4	30.4	7.3	0	0	0
1959	04	12	40.6	51.4	33.4	8.2	0.02	0	1
1959	04	14	51.7	71.4	36.3	11.0	0	0	0
1959	04	15	60.8	75.4	47.3	10.9	0	0	0
1959	04	26	45.6	52.3	38.3	10.6	0	0	0
1959	04	27	46.3	52.3	41.4	12.6	0	0	0
1959	04	29	57.8	65.3	50.4	16.0	0	0	0
1959	05	02	80.7	91.4	70.3	15.3	0.24	0	0
1959	05	08	52.6	66.4	40.3	6.8	0	0	0
1959	05	12	57.1	69.4	46.4	15.0	0	0	0
1959	05	24	61	74.3	48.4	10.2	0	0	0
1959	06	07	81.7	91.9	71.4	14.9	0	0	0
1959	06	09	82.9	94.3	73.4	12.0	0	0	0
1959	06	12	68.4	80.1	58.3	13.4	0	0	0
1959	06	16	77.2	87.4	68.4	12.5	0	0	0
1959	06	21	67.2	75	56.3	5.1	0	0	0
1959	06	24	71.5	78.4	64.4	10.1	0	0	0
1959	07	02	67.7	80.4	55.4	9.0	0	0	0
1959	07	04	75	84.4	67.3	12.3	0	0	0
1959	07	05	70.1	81	59.4	9.1	0	0	0
1959	07	11	65.6	75	54.3	8.4	0	0	0
1959	07	16	77.2	86.4	68.4	7.0	0	0	0
1959	07	17	77.7	90.3	69.4	6.0	0	0	0
1959	07	18	73.5	83.3	65.3	10.0	0.04	0	0
1959	07	24	72.4	84	62.4	10.5	0	0	0
1959	07	25	71.9	87.4	57.4	8.3	0	0	0
1959	07	27	83.4	93.4	72.3	10.0	0	0	0
1959	07	28	81.5	93.4	71.4	8.5	0	0	0
1959	07	30	79.4	95	64.4	9.3	0	0	0
1959	07	31	80	91.4	67.3	5.8	0	0	0
1959	08	01	78.4	90	66.4	7.5	0	0	0
1959	08	02	75.6	87.1	70.3	11.5	0	0	0
1959	08	05	84	96.4	73.4	7.6	0	0	0
1959	08	07	65.9	75.9	59.4	15.6	0	0	0
1959	08	18	76.4	92.3	62.4	9.1	0	0	0
1959	08	25	82	92.3	70.3	11.4	0.67	0	0
1959	09	05	77.3	87.4	69.4	14.7	0	0	0
1959	09	06	81.1	91.4	72.3	13.0	0	0	0
1959	09	10	54.4	65.3	45.3	11.4	0	0	0
1959	09	14	69.4	84.4	55.4	6.2	0	0	0
1959	09	17	50.4	65.3	40.3	5.5	0	0	0
1959	09	23	61	75	53.4	10.5	0	0	0
1959	09	24	59.6	76.3	47.3	2.9	0	0	0
1959	10	05	55.5	70.3	42.4	3.7	0	0	0
1959	10	06	54.8	66.4	45.3	6.1	0	0	0
1959	10	10	47.7	54.3	36.3	11.5	0	0	0
1959	10	12	34.2	37.4	31.3	8.5	0.2	0	1
1959	10	17	37.7	54.3	26.4	9.8	0	0	0
1959	10	18	45.8	58.3	37.4	6.6	0	0	0
1959	10	19	50.1	65.3	39.4	7.4	0	0	0
1959	11	01	42.7	50.4	32.4	11.8	0	0	0
1959	11	02	33.4	44.1	25.3	10.9	0	0	0
1959	11	05	27.7	37.9	18.3	17.9	0.39	0	1
1959	11	06	19.4	22.3	14.4	13.2	0	0	1
1959	11	08	33.2	37.4	24.4	10.1	0	0	1
1959	11	10	40.1	48.4	29.3	9.8	0	0	0
1959	11	11	26.1	35.1	17.4	16.8	0.02	0	1
1959	11	13	18.7	20.3	11.3	10.2	0.04	0	1
1959	11	16	15.8	26.4	1.4	14.8	0	0	1
1959	11	20	28.7	32.4	27.3	9.6	0.01	0	1
1959	11	26	19.2	26.4	11.3	6.2	0	0	0
1959	11	27	15.4	23.4	9.3	4.1	0	0	1
1959	12	01	33	36	28.4	4.7	0	0	1
1959	12	04	36.6	43	27.3	6.3	0	0	0
1959	12	05	26.8	35.1	21.4	9.0	0.01	0	1
1959	12	06	22.5	28.4	14.4	5.4	0	0	1
1959	12	09	31.1	42.4	21.4	8.0	0	0	0
1959	12	10	30.9	46.4	22.3	4.0	0	0	0
1959	12	11	36.9	39.4	30.4	3.6	0	0	0
1959	12	13	30.5	41.4	26.4	6.8	0	0	0
1959	12	16	39.2	47.3	30.4	4.9	0	0	0
1959	12	17	32.1	39.9	23.4	3.2	0	0	0
1959	12	19	24.5	30.4	17.4	4.2	0	0	0
1959	01	01	20.2	29.3	12.4	6.1	0	1	1
1959	01	29	31.3	36.3	12.4	9.9	0.01	1	1
1959	02	09	16.6	20.3	14.4	8.1	0	1	1
1959	02	14	26.9	30	18.3	11.2	0.08	1	1
1959	02	23	32.9	41.4	22.3	10.3	0	1	0
1959	02	26	27.4	34	22.3	4.9	0.01	1	1
1959	02	27	26.8	35.4	21.4	7.1	0.08	1	1
1959	02	28	34.1	43.3	29.3	11.4	0	1	1
1959	03	02	36.4	40.3	32.4	12.9	0.2	1	1
1959	03	30	44.3	50	40.3	11.8	0.04	1	0
1959	04	02	47.2	55	37.4	7.0	0.02	1	0
1959	04	03	42.3	48.4	36.3	16.0	0	1	0
1959	04	11	39.7	45.3	34.3	8.7	0	1	0
1959	04	16	56.2	67.3	44.4	8.4	0.2	1	0
1959	04	17	47	55.9	40.3	8.3	0.39	1	0
1959	04	18	40.4	44.4	38.3	10.2	0	1	0
1959	04	25	49.4	69.1	36.3	15.1	0.01	1	0
1959	04	30	57.4	72.3	45.3	7.2	0.02	1	0
1959	05	04	75.6	88.3	63.3	11.8	1.02	1	0
1959	05	05	69.9	79.3	52.3	16.0	0.47	1	0
1959	05	06	50.6	64.9	42.4	12.4	0.63	1	0
1959	05	10	60.8	80.4	49.3	13.2	0.47	1	0
1959	05	19	66	76.3	56.3	8.3	0	1	0
1959	05	20	62.8	73.9	52.3	10.2	0.2	1	0
1959	05	21	55	59.4	50.4	10.0	0.35	1	0
1959	05	23	53.5	65.3	45.3	9.5	0.02	1	0
1959	05	26	72.1	80.4	56.3	12.5	0.35	1	0
1959	05	27	59.7	79	47.3	10.7	0	1	0
1959	05	31	61.1	70	51.4	12.7	0.28	1	0
1959	06	05	75.2	89.4	64.4	9.9	0.16	1	0
1959	06	14	64.2	75	57.4	8.2	0.28	1	0
1959	06	17	73.9	84	65.3	10.9	0.08	1	0
1959	06	27	79.7	88	71.4	13.4	0.31	1	0
1959	06	28	75	84.9	61.3	11.3	0	1	0
1959	06	30	55	62.1	50.4	8.8	0.2	1	0
1959	07	08	75.3	89.1	61.3	14.1	2.4	1	0
1959	07	10	70.4	79	61.3	6.4	0.02	1	0
1959	08	03	74.4	89.4	66.4	7.8	0.63	1	0
1959	08	06	74.9	90	65.3	11.8	0.67	1	0
1959	08	12	76.5	86	64.4	10.0	0	1	0
1959	08	16	66.8	82	58.3	8.4	0.31	1	0
1959	08	20	82.3	92.3	74.3	10.0	0.59	1	0
1959	08	21	82.4	92.3	70.3	7.6	0.63	1	0
1959	08	22	72.9	78.4	70.3	7.0	0.04	1	0
1959	08	23	77.3	89.4	70.3	5.8	0	1	0
1959	08	24	77.3	84.9	69.4	5.5	0.04	1	0
1959	08	29	78.9	92.3	69.4	7.3	0.02	1	0
1959	09	01	67.9	75.9	62.4	7.9	0.35	1	0
1959	09	09	72.2	87.1	52.3	16.6	0.08	1	0
1959	09	15	54.5	80.1	44.4	15.2	0	1	0
1959	09	18	52.7	64.4	40.3	5.3	0.12	1	0
1959	09	20	70.5	80.4	64.4	10.6	0.04	1	0
1959	09	22	70.1	78.4	59.4	9.3	0.31	1	0
1959	09	25	60.2	70.3	53.4	10.0	0.67	1	0
1959	09	26	63.7	69.1	54.3	9.9	0.12	1	0
1959	09	28	54.5	61.3	47.3	7.6	0	1	0
1959	10	01	46	50.4	41.4	8.9	0.08	1	0
1959	10	02	48.6	51.4	45.3	6.4	0.63	1	0
1959	10	08	51.3	56.3	32.4	12.2	0.31	1	1
1959	10	15	46.5	59.4	40.3	6.3	0	1	0
1959	10	16	48.8	59	32.4	15.9	0	1	0
1959	10	23	51.4	57.9	43.3	9.3	0.55	1	0
1959	10	24	44.9	51.4	37.4	19.6	0	1	0
1959	10	26	36	41	33.4	13.3	0.16	1	1
1959	10	27	33.9	37.4	31.3	8.3	0.01	1	1
1959	10	29	41.7	47.3	37.4	9.3	0.2	1	0
1959	10	31	40.7	45	33.4	9.3	0.01	1	0
1959	11	04	38	44.1	31.3	14.5	0.04	1	1
1959	11	22	33.3	38.3	29.3	6.1	0.08	1	0
1959	11	24	28.3	34.3	15.4	13.1	0.01	1	1
1959	12	12	30.8	34	28.4	5.7	0	1	0
1959	12	27	44.1	46.4	37.4	7.1	0.71	1	0
1959	12	28	34.8	41	28.4	14.1	0.2	1	1
1959	12	29	26.7	31.3	20.3	10.9	0	1	1
1959	01	07	16.3	23.4	12.9	10.1	0	0	1
1959	01	09	16	27.3	8.1	3.8	0	0	0
1959	01	10	17	27.3	10	8.4	0	0	0
1959	01	12	23.3	39.4	16	3.5	0	0	0
1959	01	15	7.8	26.1	-2.9	18.5	0	0	1
1959	01	16	-4.3	1.9	-11.9	13.9	0	0	1
1959	01	17	-6.8	4.3	-15	10.2	0	0	0
1959	01	19	8.2	24.1	-4	10.5	0	0	1
1959	01	20	8.8	14.4	3.9	5.0	0	0	1
1959	01	21	3.8	10.9	-2	13.0	0	0	0
1959	01	23	-5.4	9.3	-13	8.7	0	0	1
1959	01	24	11	20.3	3	6.7	0.01	0	1
1959	01	28	24.8	36.3	18	8.4	0	0	1
1959	01	31	-2.5	6.4	-9.9	7.2	0	0	0
1959	02	04	8.6	15.1	3.9	8.7	0.08	0	1
1959	02	06	-0.7	14.4	-11	8.7	0	0	0
1959	02	11	9.2	21.4	-2	7.7	0	0	1
1959	02	12	26.5	39.4	17.1	12.2	0	0	0
1959	02	13	22.3	36	10.9	9.3	0	0	0
1959	02	16	19.6	30.9	8.1	11.9	0	0	0
1959	02	20	7.3	29.3	-5.1	11.4	0	0	0
1959	02	25	27.6	42.4	19.9	7.6	0	0	0
1959	03	03	28	36	18	15.6	0.04	0	1
1959	03	07	24.8	32.4	15.1	8.9	0.08	0	1
1959	03	09	28.8	40.3	19	5.4	0	0	0
1959	03	10	31.2	37.4	27	6.2	0.01	0	1
1959	03	11	33.4	40.3	28	6.8	0.02	0	1
1959	03	13	37	51.4	30.9	8.8	0	0	1
1959	03	18	30.6	44.4	19.9	13.8	0	0	0
1959	03	22	27.8	42.4	19	13.0	0	0	0
1959	03	25	39.5	50.4	30	12.4	0	0	0
1959	03	26	40.2	48.4	34	14.6	0	0	0
1959	03	28	40.3	53.1	27	9.7	0	0	0
1959	04	04	46.3	71.4	28.9	11.9	0	0	0
1959	04	06	46.9	66.4	30	11.3	0	0	0
1959	04	09	36.9	45.3	32	7.6	0	0	0
1959	04	13	42.6	60.4	28	6.7	0	0	0
1959	04	19	39.9	49.3	34	12.4	0	0	0
1959	04	20	43.3	54.3	35.1	12.4	0	0	0
1959	04	21	47.4	63.3	32	5.6	0	0	0
1959	04	22	52.1	67.3	37.9	10.5	0	0	0
1959	04	24	51.1	71.4	39	10.7	0	0	0
1959	04	28	51	65.3	37.9	12.4	0	0	0
1959	05	01	70.1	91.4	55.9	16.1	0	0	0
